timestamp,pir,tempC,humPct,lux,dbfs,centroidHz,B1_50_200,B2_200_1200,B3_1200_4000,B4_4000_8000,sleep_stage
2026-03-30 3:42,0,23.6,24.5,120,-19,173,0.74,0.2,0.03,0.03,awake
2026-03-30 3:42,0,23.6,24.5,120,-18.9,246,0.76,0.17,0.07,0,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,229,0.7,0.26,0.03,0.02,awake
2026-03-30 3:42,1,23.6,24.5,120,-19,251,0.83,0.13,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-18.9,146,0.78,0.14,0.04,0.03,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,331,0.78,0.18,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-18.9,144,0.73,0.17,0.09,0,awake
2026-03-30 3:42,0,23.6,24.5,120,-18.9,277,0.72,0.21,0.06,0.01,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,139,0.82,0.12,0.01,0.04,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,119,0.76,0.17,0.05,0.02,awake
2026-03-30 3:42,0,23.7,24.7,120,-19,417,0.78,0.17,0.05,0.01,awake
2026-03-30 3:42,1,23.6,24.5,120,-19,582,0.68,0.2,0.1,0.03,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,445,0.75,0.18,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,434,0.79,0.19,0.02,0,awake
2026-03-30 3:42,0,23.5,24.5,120,-18.9,313,0.74,0.21,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,844,0.77,0.18,0.04,0.01,awake
